"[[1, 2, 2], [2, 1, 1], [0, 0, 2]]","[[0, 0, 0], [0, 0, 0], [0.09999999999999998, 0.09999941539934508, 0]]"
"[[0, 1, 2], [1, 0, 2], [0, 0, 2]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[0, 1, 1], [0, 2, 2], [0, 2, 1]]","[[0.9999999999999998, 0, 0], [0.16197607389607588, 0, 0], [-0.2, 0, 0]]"
"[[2, 1, 1], [2, 1, 0], [2, 0, 2]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[1, 0, 2], [2, 1, 1], [2, 2, 0]]","[[0, -0.9975821483607707, 0], [0, 0, 0], [0, 0, 0.9999999999999998]]"
"[[1, 0, 0], [0, 0, 2], [0, 2, 1]]","[[0, 0.8583628136447945, 0.17999999999999997], [0.15813521922981033, 0, 0], [0, 0, 0]]"
"[[1, 0, 0], [0, 2, 2], [1, 0, 2]]","[[0, -0.31694580363765734, 0.6567656435327696], [0.9999999999999998, 0, 0], [0, -0.1235246420557331, 0]]"
"[[2, 2, 1], [2, 0, 0], [1, 1, 0]]","[[0, 0, 0], [0, 0.9999999999332504, 0], [0, 0, 0.2]]"
"[[1, 0, 0], [0, 1, 2], [0, 2, 0]]","[[0, 0.8999875650398298, 0], [0, 0, 0], [0, 0, 0]]"
"[[1, 2, 2], [0, 0, 2], [1, 0, 0]]","[[0, 0, 0], [0.9999999999999998, 0.15199359999999684, 0], [0, 0.2804272481212674, 0.8493381039682157]]"
"[[2, 0, 1], [1, 0, 0], [2, 1, 2]]","[[0, 0.023098758690828364, 0], [0, 0.8999999999999989, 0], [0, 0, 0]]"
"[[2, 1, 1], [1, 0, 2], [2, 1, 2]]","[[0, 0, 0], [0, 0.9999999999999998, 0], [0, 0, 0]]"
"[[2, 1, 2], [0, 1, 0], [1, 2, 2]]","[[0, 0, 0], [-0.9987620599607145, 0, 0.09999999999999998], [0, 0, 0]]"
"[[2, 2, 1], [1, 0, 0], [0, 0, 2]]","[[0, 0, 0], [0, 0.8999999996565747, -0.36000000000000004], [0, 0, 0]]"
"[[2, 2, 1], [1, 1, 2], [0, 0, 2]]","[[0, 0, 0], [0, 0, 0], [0.9999999999999998, 0.0999985727523073, 0]]"
"[[2, 1, 2], [0, 0, 1], [0, 2, 0]]","[[0, 0, 0], [0.5967117793584439, 0, 0], [0, 0, 0]]"
"[[2, 2, 1], [1, 2, 0], [0, 0, 1]]","[[0, 0, 0], [0, 0, 0.9999999999999998], [-0.2, 0, 0]]"
"[[2, 2, 1], [1, 2, 1], [0, 0, 1]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[1, 2, 1], [2, 0, 0], [2, 2, 1]]","[[0, 0, 0], [0, 0.999999999999606, 0], [0, 0, 0]]"
"[[1, 0, 1], [2, 0, 2], [2, 1, 0]]","[[0, 0.9999999999999998, 0], [0, 0.17999999957314405, 0], [0, 0, 0.19599999999999995]]"
"[[2, 1, 2], [0, 0, 0], [1, 0, 0]]","[[0, 0, 0], [0.2798531657320038, 0, 0], [0, 0.06480000000000001, 0]]"
"[[2, 1, 2], [1, 0, 0], [1, 2, 0]]","[[0, 0, 0], [0, 0.39519002113896906, 0], [0, 0, 0]]"
"[[1, 2, 0], [2, 2, 2], [0, 1, 1]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[1, 0, 0], [2, 0, 2], [0, 1, 2]]","[[0, -0.4901456374412084, -0.42248937938562214], [0, 0.06873790938156904, 0], [-0.488, 0, 0]]"
"[[2, 1, 2], [2, 2, 1], [0, 0, 1]]","[[0, 0, 0], [0, 0, 0], [0.09999999999999998, -0.36000000000000004, 0]]"
"[[0, 2, 1], [0, 2, 0], [0, 1, 0]]","[[0.43409524309188235, 0, 0], [0.06250640991354224, 0, 0.17999999986012785], [0.30599907347514477, 0, 0.16199999962311395]]"
"[[0, 1, 2], [0, 0, 0], [0, 0, 2]]","[[-0.128, 0, 0], [-0.2, -0.14272716800000002, 0.2550691480617174], [0, 0, 0]]"
"[[1, 0, 1], [2, 2, 0], [2, 1, 0]]","[[0, 0.9999999999999998, 0], [0, 0, 0.32399999999999995], [0, 0, 0.17999999999999997]]"
"[[1, 0, 2], [1, 1, 2], [1, 2, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[0, 2, 1], [1, 2, 1], [0, 0, 2]]","[[-0.8189779905202148, 0, 0], [0, 0, 0], [-0.83222784, -0.5842797042408105, 0]]"
"[[0, 0, 1], [2, 2, 0], [2, 0, 1]]","[[0.020136694954153073, -0.1080000000000001, 0], [0, 0, 0.9999999999999998], [0, 0.019999999999999962, 0]]"
"[[0, 1, 1], [0, 2, 0], [2, 2, 0]]","[[0.9999999999999998, 0, 0], [0.07377957887999995, 0, 0.397206181812907], [0, 0, 0.7715422612069813]]"
"[[1, 0, 2], [0, 0, 1], [2, 2, 1]]","[[0, -0.14816000000000001, 0], [-0.17120000000000002, 0.9999926924918133, 0], [0, 0, 0]]"
"[[2, 1, 1], [2, 2, 2], [0, 1, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[0, 1, 0], [2, 0, 0], [0, 0, 0]]","[[0.8926908221671829, 0, 0.17999999999999997], [0, 0.15774721214581922, 0], [0, 0.0, 0.07805237045210096]]"
"[[0, 0, 1], [1, 2, 2], [0, 2, 1]]","[[-0.05174057497647583, 0.4255015844950212, 0], [0, 0, 0], [0.017867183442669292, 0, 0]]"
"[[0, 0, 1], [1, 0, 1], [2, 2, 2]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[0, 1, 1], [0, 2, 0], [2, 2, 1]]","[[0.9999999999999998, 0, 0], [0, 0, 0.2], [0, 0, 0]]"
"[[1, 1, 2], [2, 2, 1], [1, 2, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0.09999999999999998]]"
"[[1, 0, 2], [0, 0, 0], [2, 1, 0]]","[[0, -0.2, 0], [-0.2, 0.8999915498680962, 0.0], [0, 0, 0.050583168000000005]]"
"[[1, 1, 2], [0, 0, 2], [2, 1, 0]]","[[0, 0, 0], [-0.36000000000000004, 0.9999990192028538, 0], [0, 0, 0.14225126400000002]]"
"[[1, 2, 2], [1, 2, 0], [1, 0, 1]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[1, 1, 0], [2, 2, 1], [0, 0, 2]]","[[0, 0, 0.9999999999963304], [0, 0, 0], [0.01799999999999969, 0, 0]]"
"[[1, 0, 1], [2, 2, 2], [1, 0, 2]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[2, 1, 0], [2, 1, 1], [2, 0, 2]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[2, 2, 1], [0, 0, 2], [1, 0, 0]]","[[0, 0, 0], [0.7538277944518713, 0, 0], [0, 0.17594676033536658, 0]]"
"[[2, 2, 1], [1, 2, 2], [1, 0, 0]]","[[0, 0, 0], [0, 0, 0], [0, -0.9987620599607145, -0.9987620599607145]]"
"[[0, 2, 1], [0, 1, 2], [1, 0, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[1, 1, 0], [2, 0, 2], [0, 2, 1]]","[[0, 0, 0.9999999999993844], [0, 0, 0], [0, 0, 0]]"
"[[2, 1, 0], [0, 0, 2], [1, 2, 0]]","[[0, 0, 0.7008766620391986], [0, 0, 0], [0, 0, 0]]"
"[[2, 1, 1], [0, 0, 1], [0, 2, 2]]","[[0, 0, 0], [-0.83222784, -0.6073065318163829, 0], [-0.020185139671981156, 0, 0]]"
"[[1, 2, 2], [2, 1, 2], [0, 1, 1]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[1, 0, 1], [2, 1, 0], [0, 2, 2]]","[[0, 0.9999999999999998, 0], [0, 0, -0.2], [0.2, 0, 0]]"
"[[0, 1, 2], [0, 2, 0], [1, 2, 0]]","[[0.8732695316592594, 0, 0], [0.17493345041920821, 0, 0.052926498860079496], [0, 0, 0.018]]"
"[[2, 1, 0], [0, 1, 0], [2, 1, 2]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[2, 1, 1], [2, 0, 1], [0, 2, 0]]","[[0, 0, 0], [0, -0.17250796092591414, 0], [0.8999999999999996, 0, 0]]"
"[[1, 0, 2], [1, 2, 0], [0, 2, 0]]","[[0, 0.16770454544777547, 0], [0, 0, -0.5175220259669165], [0.9999999999999998, 0, 0]]"
"[[2, 1, 1], [0, 2, 1], [2, 2, 0]]","[[0, 0, 0], [-0.2, 0, 0], [0, 0, 0.9998936617603371]]"
"[[2, 2, 1], [0, 0, 0], [0, 1, 2]]","[[0, 0, 0], [-0.2, 0.6300393351262608, 0], [0, 0, 0]]"
"[[2, 2, 1], [1, 0, 0], [2, 1, 2]]","[[0, 0, 0], [0, 0.09998936617603371, 0], [0, 0, 0]]"
"[[0, 0, 1], [0, 0, 0], [2, 2, 1]]","[[0.8999999999999996, 0.17999999999999997, 0], [0, 0.17999999999606298, 0], [0, 0, 0]]"
"[[2, 0, 1], [0, 1, 2], [2, 1, 0]]","[[0, 0.9999564438570341, 0], [0, 0, 0], [0, 0, 0]]"
"[[2, 1, 1], [0, 1, 2], [2, 1, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[1, 1, 0], [0, 2, 1], [0, 2, 2]]","[[0, 0, 0.9999999999987976], [-0.2, 0, 0], [0.17999999999999997, 0, 0]]"
"[[1, 0, 0], [2, 2, 2], [1, 1, 2]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[2, 0, 1], [1, 2, 1], [0, 2, 2]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[1, 0, 0], [0, 0, 2], [0, 1, 2]]","[[0, -0.08869459058145543, 0.8714197692288504], [0, 0, 0], [0.019128960000000004, 0, 0]]"
"[[2, 1, 2], [1, 2, 1], [0, 2, 0]]","[[0, 0, 0], [0, 0, 0], [-0.83222784, 0, -0.83222784]]"
"[[2, 0, 1], [1, 0, 0], [0, 2, 0]]","[[0, 0.11021576975384773, 0], [0, 0.753457234748182, 0.1799937279154129], [0.323941047892378, 0, 0]]"
"[[2, 1, 1], [0, 2, 0], [0, 2, 1]]","[[0, 0, 0], [0.6273793374176823, 0, 0.9999999999999998], [0.3518400848461363, 0, 0]]"
"[[0, 1, 1], [0, 1, 2], [2, 0, 2]]","[[0.9999999999999963, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[2, 1, 1], [0, 2, 1], [1, 2, 2]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[2, 1, 1], [0, 2, 1], [2, 2, 1]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[2, 1, 0], [1, 2, 1], [2, 0, 0]]","[[0, 0, -0.0565637229701513], [0, 0, 0], [0, -0.488, -0.46956800000000004]]"
"[[1, 0, 1], [2, 2, 2], [2, 0, 1]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[2, 1, 1], [1, 0, 0], [2, 2, 0]]","[[0, 0, 0], [0, -0.2, -0.18417826336565712], [0, 0, 0.5112006665341955]]"
"[[1, 0, 0], [2, 2, 0], [0, 1, 0]]","[[0, -0.16, -0.2], [0, 0, 0.42452093509875816], [0, 0, -0.2]]"
"[[1, 1, 0], [2, 2, 2], [0, 1, 2]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[1, 1, 1], [2, 2, 1], [0, 2, 2]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[2, 1, 2], [2, 2, 0], [1, 1, 1]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[1, 0, 0], [2, 1, 0], [2, 2, 1]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[2, 1, 0], [2, 2, 2], [1, 1, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[1, 1, 0], [2, 0, 0], [2, 0, 0]]","[[0, 0, 0.9999999999999998], [0, 0.42138723817007434, 0.30113359771862735], [0, 0.4841489886270658, 0.32396258584353654]]"
"[[0, 2, 1], [0, 1, 1], [2, 2, 1]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[0, 1, 1], [0, 1, 0], [2, 2, 2]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[1, 2, 2], [0, 0, 0], [1, 2, 0]]","[[0, 0, 0], [0.9999999999999998, 0.8786666057798279, -0.1442247293836985], [0, 0, -0.042082886963158955]]"
"[[1, 0, 2], [2, 2, 0], [1, 1, 2]]","[[0, -0.2, 0], [0, 0, 0.09998338465005269], [0, 0, 0]]"
"[[1, 1, 0], [0, 0, 2], [0, 0, 2]]","[[0, 0, 0.9999999999999998], [0.17999868464852642, 0.17977717079292865, 0], [-0.2, 0.4391464584757226, 0]]"
"[[1, 1, 2], [0, 1, 2], [2, 1, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[1, 0, 1], [2, 0, 1], [0, 2, 2]]","[[0, 0.9999999999999998, 0], [0, -0.2, 0], [0.4391999999999999, 0, 0]]"
"[[0, 0, 1], [2, 0, 2], [1, 1, 2]]","[[-0.2, -0.2, 0], [0, 0.488, 0], [0, 0, 0]]"
"[[0, 1, 1], [2, 1, 0], [2, 0, 2]]","[[0.9999721240685018, 0, 0], [0, 0, -0.2], [0, 0, 0]]"
"[[1, 1, 2], [2, 2, 1], [0, 0, 0]]","[[0, 0, 0], [0, 0, 0], [0.08999999999718362, 0, 0]]"
"[[0, 1, 2], [0, 2, 2], [0, 1, 0]]","[[-0.2, 0, 0], [-0.2, 0, 0], [0, 0, 0]]"
"[[1, 1, 0], [2, 0, 2], [1, 2, 0]]","[[0, 0, 0.9999651550856272], [0, 0, 0], [0, 0, 0]]"
"[[1, 2, 0], [1, 0, 0], [0, 0, 2]]","[[0, 0, 0.6511152248345918], [0, 0.14980101120000003, 0], [0, 0, 0]]"
"[[2, 1, 0], [2, 0, 1], [0, 0, 0]]","[[0, 0, -0.2], [0, -0.2, 0], [0.7033682030899807, 0.0251424, 0]]"
"[[2, 1, 2], [1, 2, 2], [1, 0, 0]]","[[0, 0, 0], [0, 0, 0], [0, -0.2, 0.09999941539934508]]"
"[[0, 1, 1], [0, 2, 0], [2, 0, 2]]","[[0.9999999999999998, 0, 0], [-0.36000000000000004, 0, 0.01783784576922423], [0, 0.17833979303336614, 0]]"
"[[1, 2, 0], [2, 0, 0], [0, 1, 2]]","[[0, 0, 0.08999999999951286], [0, 0, 0], [0.0324, 0, 0]]"
"[[1, 0, 2], [1, 0, 2], [1, 2, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[1, 0, 2], [2, 0, 0], [2, 0, 1]]","[[0, 0.25635594154750335, 0], [0, 0.9999999999999998, -0.192158208], [0, -0.30255999999999994, 0]]"
"[[1, 0, 2], [2, 1, 0], [2, 0, 1]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[2, 2, 0], [2, 1, 1], [0, 0, 0]]","[[0, 0, -0.1080000000000001], [0, 0, 0], [0.13331400647720373, -0.36000000000000004, -0.36000000000000004]]"
"[[2, 2, 1], [2, 1, 1], [0, 2, 0]]","[[0, 0, 0], [0, 0, 0], [0.9999999999999998, 0, 0.67232]]"
"[[1, 2, 2], [2, 1, 2], [1, 0, 0]]","[[0, 0, 0], [0, 0, 0], [0, -0.9993661746998859, 0.9999999999999998]]"
"[[1, 1, 2], [2, 1, 2], [0, 0, 0]]","[[0, 0, 0], [0, 0, 0], [-0.2, 0.9999999999999998, 0]]"
"[[0, 0, 0], [1, 2, 0], [0, 0, 2]]","[[0.8334994666560941, 0.0, 0.0324], [0, 0, 0.0], [0, 0.0, 0]]"
"[[1, 2, 0], [1, 2, 1], [0, 2, 2]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[1, 0, 2], [2, 0, 2], [1, 0, 0]]","[[0, -0.46240000000000003, 0], [0, 0.355361356942949, 0], [0, -0.49332903278590035, -0.4198408960650739]]"
"[[1, 0, 0], [0, 2, 1], [2, 0, 2]]","[[0, -0.6977692639833044, 0.19941473933076378], [-0.639519232, 0, 0], [0, -0.6491776001875832, 0]]"
"[[1, 2, 2], [0, 2, 0], [1, 2, 1]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[1, 2, 2], [2, 2, 1], [0, 0, 1]]","[[0, 0, 0], [0, 0, 0], [-0.9999999999999963, -0.9999999999999954, 0]]"
"[[1, 2, 2], [0, 0, 1], [0, 2, 0]]","[[0, 0, 0], [-0.2443571513919993, 0.8999999998522116, 0], [0, 0, 0.17833979303336614]]"
"[[2, 0, 1], [0, 1, 0], [2, 1, 2]]","[[0, 0.9999999999999998, 0], [0, 0, -0.2], [0, 0, 0]]"
"[[2, 1, 1], [0, 0, 2], [1, 2, 0]]","[[0, 0, 0], [0.1942456208165095, 0.9999999999999998, 0], [0, 0, 0.08784]]"
"[[2, 1, 2], [0, 0, 0], [1, 2, 0]]","[[0, 0, 0], [0.05795292490001512, 0, 0], [0, 0, 0]]"
"[[2, 1, 2], [1, 2, 0], [1, 2, 0]]","[[0, 0, 0], [0, 0, -0.2], [0, 0, 0.09999999460801068]]"
"[[2, 0, 1], [1, 2, 0], [0, 1, 2]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[0, 0, 1], [1, 0, 2], [2, 0, 0]]","[[0.7956201336624376, 0, 0], [0, 0.055795516416, 0], [0, 0.0, 0.1619999999997891]]"
"[[1, 2, 2], [0, 1, 0], [2, 0, 1]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[2, 2, 1], [0, 1, 2], [0, 0, 1]]","[[0, 0, 0], [0.39771970197071127, 0, 0], [0.2, 0, 0]]"
"[[2, 2, 1], [0, 1, 0], [2, 0, 0]]","[[0, 0, 0], [0.6230533494964875, 0, 0.07605939839426562], [0, -0.4097368781095861, 0.06619567957357471]]"
"[[0, 0, 1], [1, 2, 2], [0, 0, 2]]","[[0.8999999999999996, 0.3124083199999997, 0], [0, 0, 0], [0.8171133211379168, -0.1460323193059226, 0]]"
"[[1, 2, 1], [0, 0, 0], [2, 1, 2]]","[[0, 0, 0], [0.08999999999999996, 0.018, 0.017999999988810227], [0, 0, 0]]"
"[[0, 2, 1], [2, 0, 2], [1, 0, 1]]","[[0.08784, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[1, 2, 1], [2, 0, 2], [1, 2, 1]]","[[0, 0, 0], [0, 0.7902848, 0], [0, 0, 0]]"
"[[1, 2, 1], [2, 1, 2], [1, 2, 1]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[1, 1, 2], [2, 1, 2], [0, 1, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[0, 1, 1], [2, 2, 2], [0, 1, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[1, 0, 2], [2, 2, 1], [2, 0, 1]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[2, 2, 1], [0, 1, 1], [0, 2, 1]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[2, 2, 0], [2, 0, 0], [1, 0, 1]]","[[0, 0, 0.8997091737263085], [0, 0, 0], [0, 0, 0]]"
"[[2, 2, 1], [2, 0, 0], [1, 2, 1]]","[[0, 0, 0], [0, 0.9998936617603371, 0], [0, 0, 0]]"
"[[2, 2, 1], [2, 1, 0], [1, 2, 1]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[2, 0, 1], [0, 1, 1], [2, 0, 2]]","[[0, -0.9998670772004215, 0], [0.9999999999999998, 0, 0], [0, -0.1413443477412401, 0]]"
"[[1, 0, 0], [1, 1, 2], [2, 2, 2]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[2, 1, 0], [0, 0, 0], [2, 0, 1]]","[[0, 0, -0.06868034105164558], [0.5713570081373578, 0, 0], [0, 0, 0]]"
"[[0, 1, 1], [2, 1, 2], [2, 0, 0]]","[[0.9999999992229325, 0, 0], [0, 0, 0], [0, 0.2, 0]]"
"[[0, 2, 1], [0, 1, 1], [2, 0, 2]]","[[-0.5284705530552684, 0, 0], [0.9999999999999998, 0, 0], [0, 0.5513644473851989, 0]]"
"[[1, 2, 2], [2, 2, 0], [1, 0, 1]]","[[0, 0, 0], [0, 0, -0.67232], [0, 0.9999999999999998, 0]]"
"[[0, 0, 1], [2, 0, 0], [2, 0, 0]]","[[0.819270176408985, -0.2, 0], [0, 0.0, -0.17408], [0, 0, 0]]"
"[[1, 0, 1], [2, 0, 2], [2, 0, 0]]","[[0, 0.9999999999999998, 0], [0, 0.8944226645650807, 0], [0, -0.11677305497271323, 0.4722510097450941]]"
"[[2, 1, 2], [1, 0, 1], [0, 0, 2]]","[[0, 0, 0], [0, 0.9998670772004215, 0], [0, 0, 0]]"
"[[1, 1, 0], [0, 2, 2], [2, 1, 0]]","[[0, 0, 0.9999994978318612], [0.012083516280012807, 0, 0], [0, 0, 0]]"
"[[2, 2, 1], [1, 2, 0], [0, 1, 2]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[1, 2, 0], [0, 0, 0], [1, 0, 2]]","[[0, 0, 0.8999999999999996], [0, 0.17956478670493875, 0], [0, 0, 0]]"
"[[1, 0, 2], [2, 2, 0], [1, 2, 1]]","[[0, -0.9999999999999998, 0], [0, 0, -0.9999999999999998], [0, 0, 0]]"
"[[1, 0, 1], [2, 2, 1], [0, 2, 2]]","[[0, 0.9999999999999998, 0], [0, 0, 0], [-0.8926258176, 0, 0]]"
"[[2, 0, 0], [0, 0, 0], [2, 1, 0]]","[[0, -0.1003577030695977, -0.2], [0.4528015065807892, 0, -0.2], [0, 0, 0]]"
"[[2, 1, 0], [0, 0, 0], [2, 1, 2]]","[[0, 0, -0.2], [-0.05600000000000002, 0.9999149294082696, 0], [0, 0, 0]]"
"[[2, 1, 1], [2, 0, 0], [0, 2, 1]]","[[0, 0, 0], [0, -0.2, 0.9969776854509634], [0, 0, 0]]"
"[[0, 0, 2], [0, 2, 0], [1, 0, 0]]","[[0.348854917303027, 0.19115615506627015, 0], [0.45557484427890704, 0, 0.041945816977946124], [0, 0.32069982094172567, 0.6038640148083559]]"
"[[1, 1, 2], [1, 2, 2], [0, 1, 2]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[0, 2, 2], [0, 1, 1], [0, 0, 0]]","[[0.7966400309112077, 0, 0], [0, 0, 0], [0, 0.0, -0.2]]"
"[[1, 2, 2], [0, 1, 1], [2, 0, 0]]","[[0, 0, 0], [0.9999999999976514, 0, 0], [0, 0.06480000000000001, 0]]"
"[[1, 2, 0], [1, 0, 0], [2, 1, 2]]","[[0, 0, 0.08999999999999068], [0, 0, 0], [0, 0, 0]]"
"[[2, 0, 1], [1, 0, 2], [2, 0, 1]]","[[0, 0.08999999999999522, 0], [0, 0, 0], [0, 0, 0]]"
"[[0, 2, 0], [2, 0, 2], [1, 0, 1]]","[[-0.2, 0, -0.12972799999999998], [0, 0.8999989486570028, 0], [0, 0, 0]]"
"[[1, 2, 0], [2, 0, 2], [1, 2, 1]]","[[0, 0, -0.2], [0, 0.9774820018631475, 0], [0, 0, 0]]"
"[[1, 2, 1], [2, 2, 2], [1, 2, 1]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[0, 2, 1], [2, 1, 1], [0, 0, 2]]","[[0.6772209281360012, 0, 0], [0, 0, 0], [0, 0.17999894771882113, 0]]"
"[[1, 2, 2], [0, 1, 1], [0, 0, 2]]","[[0, 0, 0], [0.9999999157501667, 0, 0], [0, 0, 0]]"
"[[2, 1, 0], [0, 1, 2], [2, 0, 0]]","[[0, 0, -0.3042594209446601], [0.67788929448357, 0, 0], [0, 0.9999999999999998, -0.2165522694995704]]"
"[[0, 1, 1], [0, 2, 0], [0, 0, 2]]","[[0.9999999999999998, 0, 0], [0.7448959343913651, 0, 0.5376247866140156], [0.54197744983561, 0.21109029376417365, 0]]"
"[[1, 0, 0], [1, 2, 2], [1, 2, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[0, 2, 1], [2, 1, 1], [1, 2, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[0, 1, 1], [2, 2, 2], [1, 1, 2]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[1, 2, 2], [1, 2, 0], [0, 1, 2]]","[[0, 0, 0], [0, 0, -0.9450244186112], [0.9999999999999998, 0, 0]]"
"[[2, 0, 0], [2, 1, 0], [2, 1, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[1, 2, 2], [0, 0, 0], [0, 1, 0]]","[[0, 0, 0], [0.871333337720615, 0.019128960000000004, 0], [0, 0, 0]]"
"[[1, 2, 2], [1, 0, 0], [2, 1, 0]]","[[0, 0, 0], [0, 0.8994353269665021, 0], [0, 0, 0]]"
"[[0, 2, 1], [1, 0, 0], [0, 2, 0]]","[[-0.0198081814280871, 0, 0], [0, 0.8573533043208984, 0.17990872915678358], [0.17999995372018432, 0, 0.16199530211746502]]"
"[[1, 2, 1], [0, 1, 2], [1, 2, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[1, 0, 0], [0, 2, 0], [0, 1, 2]]","[[0, 0.8412416782067277, 0.3135162104320691], [0.0324, 0, 0], [0, 0, 0]]"
"[[0, 2, 1], [1, 1, 2], [2, 0, 0]]","[[0.7547481545359395, 0, 0], [0, 0, 0], [0, 0.017999999503074265, 0]]"
"[[0, 1, 1], [0, 1, 2], [0, 2, 2]]","[[0.9999999999999998, 0, 0], [-0.36000000000000004, 0, 0], [0.2, 0, 0]]"
"[[1, 0, 0], [0, 2, 1], [0, 0, 2]]","[[0, 0.8601220848407445, 0.016199999999999992], [0, 0, 0], [0.1085232650761872, 0, 0]]"
"[[2, 2, 1], [0, 1, 1], [0, 0, 2]]","[[0, 0, 0], [0.9999999999999998, 0, 0], [0.999594351807927, 0.8995613828197395, 0]]"
"[[2, 1, 0], [1, 0, 2], [0, 2, 0]]","[[0, 0, 0.017945598338117343], [0, 0, 0], [0.012101760000000001, 0, 0.08999999172737415]]"
"[[1, 2, 2], [2, 2, 0], [0, 1, 1]]","[[0, 0, 0], [0, 0, -0.488], [0.9999999723930146, 0, 0]]"
"[[1, 2, 2], [2, 0, 1], [0, 0, 0]]","[[0, 0, 0], [0, 0.5383094424833744, 0], [0, 0, 0]]"
"[[1, 2, 0], [2, 1, 2], [1, 2, 0]]","[[0, 0, 0.9999999999999998], [0, 0, 0], [0, 0, 0.9999564438570341]]"
"[[0, 0, 1], [0, 1, 0], [2, 2, 0]]","[[0.19599999999999995, -0.2, 0], [-0.14816000000000001, 0, -0.05600000000000002], [0, 0, 0.8399747711435361]]"
"[[2, 0, 1], [0, 1, 0], [1, 0, 2]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[[2, 2, 1], [0, 1, 0], [2, 0, 1]]","[[0, 0, 0], [0.2165996181913546, 0, 0], [0, 0, 0]]"
"[[0, 1, 1], [2, 0, 0], [1, 2, 2]]","[[0.9999993722898265, 0, 0], [0, 0.2, 0], [0, 0, 0]]"
"[[1, 2, 0], [2, 2, 0], [0, 0, 1]]","[[0, 0, -0.67232], [0, 0, -0.3775724339057568], [-0.6530836889373195, -0.6319820515888759, 0]]"
"[[0, 2, 1], [0, 0, 2], [0, 1, 0]]","[[0.5526298170484026, 0, 0], [0, 0.17990872915678358, 0], [0.13414951562496788, 0, 0]]"
